Time Stamp,Time Zone,Name,PTID,Load
2020-10-24 07:00:00,EDT,GENESE,61753,889.9171
2020-10-24 07:00:00,EDT,HUD VL,61758,808.4661
2020-10-24 07:00:00,EDT,LONGIL,61762,1673.6825
2020-10-24 07:00:00,EDT,MHK VL,61756,677.85
2020-10-24 07:00:00,EDT,N.Y.C.,61761,4274.331
2020-10-24 07:00:00,EDT,NORTH,61755,498.4613
2020-10-24 07:00:00,EDT,WEST,61752,1397.8035
2020-10-24 07:00:00,EDT,MILLWD,61759,238.4144
2020-10-24 08:00:00,EDT,DUNWOD,61760,501.8522
2020-10-24 08:00:00,EDT,CAPITL,61757,1207.4865
2020-10-24 08:00:00,EDT,HUD VL,61758,835.7882
2020-10-24 08:00:00,EDT,LONGIL,61762,1760.5438
2020-10-24 08:00:00,EDT,MHK VL,61756,684.0018
2020-10-24 08:00:00,EDT,MILLWD,61759,262.9545
2020-10-24 08:00:00,EDT,N.Y.C.,61761,4426.562
2020-10-24 08:00:00,EDT,NORTH,61755,512.4682
2020-10-24 08:00:00,EDT,WEST,61752,1432.9038
2020-10-24 08:00:00,EDT,CENTRL,61754,1511.1033
2020-10-24 08:00:00,EDT,GENESE,61753,924.8355
2020-10-24 09:00:00,EDT,GENESE,61753,964.585
2020-10-24 09:00:00,EDT,CAPITL,61757,1264.0103
2020-10-24 09:00:00,EDT,HUD VL,61758,871.1671
2020-10-24 09:00:00,EDT,LONGIL,61762,1869.2393
2020-10-24 09:00:00,EDT,MHK VL,61756,750.6321
2020-10-24 09:00:00,EDT,MILLWD,61759,308.9663
2020-10-24 09:00:00,EDT,N.Y.C.,61761,4644.703
2020-10-24 09:00:00,EDT,NORTH,61755,525.7351
2020-10-24 09:00:00,EDT,WEST,61752,1490.6052
2020-10-24 09:00:00,EDT,DUNWOD,61760,532.7663
2020-10-24 09:00:00,EDT,CENTRL,61754,1585.4354
2020-10-24 10:00:00,EDT,CAPITL,61757,1309.7573
2020-10-24 10:00:00,EDT,HUD VL,61758,960.0242
2020-10-24 10:00:00,EDT,DUNWOD,61760,560.6809
2020-10-24 10:00:00,EDT,LONGIL,61762,1965.2656
2020-10-24 10:00:00,EDT,MHK VL,61756,765.9225
2020-10-24 10:00:00,EDT,MILLWD,61759,302.0129
2020-10-24 10:00:00,EDT,N.Y.C.,61761,4785.211
2020-10-24 10:00:00,EDT,NORTH,61755,530.2795
2020-10-24 10:00:00,EDT,CENTRL,61754,1618.9528
2020-10-24 10:00:00,EDT,WEST,61752,1533.6462
2020-10-24 10:00:00,EDT,GENESE,61753,987.4186
2020-10-24 11:00:00,EDT,CAPITL,61757,1328.5776
2020-10-24 11:00:00,EDT,NORTH,61755,531.0801
2020-10-24 11:00:00,EDT,GENESE,61753,1015.0164
2020-10-24 11:00:00,EDT,HUD VL,61758,955.2999
2020-10-24 11:00:00,EDT,LONGIL,61762,2048.9614
2020-10-24 11:00:00,EDT,MHK VL,61756,787.1019
2020-10-24 11:00:00,EDT,WEST,61752,1556.0022
2020-10-24 11:00:00,EDT,MILLWD,61759,298.1426
2020-10-24 11:00:00,EDT,N.Y.C.,61761,4944.307
2020-10-24 11:00:00,EDT,DUNWOD,61760,560.8411
2020-10-24 11:00:00,EDT,CENTRL,61754,1580.4102
2020-10-24 12:00:00,EDT,DUNWOD,61760,578.3101
2020-10-24 12:00:00,EDT,GENESE,61753,1005.3522
2020-10-24 12:00:00,EDT,CAPITL,61757,1286.2966
2020-10-24 12:00:00,EDT,HUD VL,61758,957.2238
2020-10-24 12:00:00,EDT,LONGIL,61762,2071.1125
2020-10-24 12:00:00,EDT,MHK VL,61756,774.606
2020-10-24 12:00:00,EDT,MILLWD,61759,320.8453
2020-10-24 12:00:00,EDT,N.Y.C.,61761,4992.4067
2020-10-24 12:00:00,EDT,NORTH,61755,541.6452
2020-10-24 12:00:00,EDT,WEST,61752,1544.4856
2020-10-24 12:00:00,EDT,CENTRL,61754,1592.2062
2020-10-24 13:00:00,EDT,CAPITL,61757,1204.6295
2020-10-24 13:00:00,EDT,WEST,61752,1550.0433
2020-10-24 13:00:00,EDT,GENESE,61753,997.3331
2020-10-24 13:00:00,EDT,HUD VL,61758,935.2377
2020-10-24 13:00:00,EDT,LONGIL,61762,2053.6826
2020-10-24 13:00:00,EDT,MHK VL,61756,732.671
2020-10-24 13:00:00,EDT,MILLWD,61759,320.6595
2020-10-24 13:00:00,EDT,N.Y.C.,61761,5038.63
2020-10-24 13:00:00,EDT,NORTH,61755,526.6687
2020-10-24 13:00:00,EDT,DUNWOD,61760,583.6112
2020-10-24 13:00:00,EDT,CENTRL,61754,1643.929
2020-10-24 14:00:00,EDT,MILLWD,61759,317.4822
2020-10-24 14:00:00,EDT,CAPITL,61757,1107.5627
2020-10-24 14:00:00,EDT,CENTRL,61754,1617.6992
2020-10-24 14:00:00,EDT,DUNWOD,61760,578.6605
2020-10-24 14:00:00,EDT,GENESE,61753,1009.6262
2020-10-24 14:00:00,EDT,HUD VL,61758,849.9899
2020-10-24 14:00:00,EDT,LONGIL,61762,2029.1765
2020-10-24 14:00:00,EDT,MHK VL,61756,730.5853
2020-10-24 14:00:00,EDT,N.Y.C.,61761,5012.7803
2020-10-24 14:00:00,EDT,NORTH,61755,515.5371
2020-10-24 14:00:00,EDT,WEST,61752,1542.9904
2020-10-24 15:00:00,EDT,DUNWOD,61760,560.7498
2020-10-24 15:00:00,EDT,GENESE,61753,1008.5657
2020-10-24 15:00:00,EDT,CENTRL,61754,1582.2483
2020-10-24 15:00:00,EDT,NORTH,61755,533.5823
2020-10-24 15:00:00,EDT,N.Y.C.,61761,5005.811
2020-10-24 15:00:00,EDT,WEST,61752,1510.7908
2020-10-24 15:00:00,EDT,MHK VL,61756,736.1744
2020-10-24 15:00:00,EDT,LONGIL,61762,1998.0074
2020-10-24 15:00:00,EDT,CAPITL,61757,1096.3967
2020-10-24 15:00:00,EDT,HUD VL,61758,901.9058
2020-10-24 15:00:00,EDT,MILLWD,61759,316.8369
2020-10-24 16:00:00,EDT,WEST,61752,1525.1306
2020-10-24 16:00:00,EDT,NORTH,61755,539.8979
2020-10-24 16:00:00,EDT,N.Y.C.,61761,5009.55
2020-10-24 16:00:00,EDT,MHK VL,61756,765.8873
2020-10-24 16:00:00,EDT,MILLWD,61759,322.5164
2020-10-24 16:00:00,EDT,HUD VL,61758,894.3094
2020-10-24 16:00:00,EDT,GENESE,61753,1019.0138
2020-10-24 16:00:00,EDT,DUNWOD,61760,566.1514
2020-10-24 16:00:00,EDT,CENTRL,61754,1601.3788
2020-10-24 16:00:00,EDT,CAPITL,61757,1147.2551
2020-10-24 16:00:00,EDT,LONGIL,61762,2073.6802
2020-10-24 17:00:00,EDT,CAPITL,61757,1232.5082
2020-10-24 17:00:00,EDT,LONGIL,61762,2143.4539
2020-10-24 17:00:00,EDT,DUNWOD,61760,566.3821
2020-10-24 17:00:00,EDT,GENESE,61753,1043.9321
2020-10-24 17:00:00,EDT,HUD VL,61758,949.5939
2020-10-24 17:00:00,EDT,MHK VL,61756,789.8043
2020-10-24 17:00:00,EDT,CENTRL,61754,1675.2777
2020-10-24 17:00:00,EDT,N.Y.C.,61761,4988.4126
2020-10-24 17:00:00,EDT,NORTH,61755,544.8971
2020-10-24 17:00:00,EDT,WEST,61752,1557.7949
2020-10-24 17:00:00,EDT,MILLWD,61759,318.0717
2020-10-24 18:00:00,EDT,NORTH,61755,554.765
2020-10-24 18:00:00,EDT,N.Y.C.,61761,4953.057
2020-10-24 18:00:00,EDT,MILLWD,61759,330.9786
2020-10-24 18:00:00,EDT,MHK VL,61756,832.6818
2020-10-24 18:00:00,EDT,WEST,61752,1597.0358
2020-10-24 18:00:00,EDT,HUD VL,61758,1001.1157
2020-10-24 18:00:00,EDT,LONGIL,61762,2255.381
2020-10-24 18:00:00,EDT,CAPITL,61757,1313.9229
2020-10-24 18:00:00,EDT,CENTRL,61754,1685.6788
2020-10-24 18:00:00,EDT,GENESE,61753,1077.8547
2020-10-24 18:00:00,EDT,DUNWOD,61760,584.0653
2020-10-24 19:00:00,EDT,CAPITL,61757,1353.4305
2020-10-24 19:00:00,EDT,CENTRL,61754,1737.0735
2020-10-24 19:00:00,EDT,DUNWOD,61760,595.6055
2020-10-24 19:00:00,EDT,GENESE,61753,1095.5947
2020-10-24 19:00:00,EDT,LONGIL,61762,2279.4243
2020-10-24 19:00:00,EDT,MHK VL,61756,863.1181
2020-10-24 19:00:00,EDT,MILLWD,61759,342.5698
2020-10-24 19:00:00,EDT,N.Y.C.,61761,5037.0347
2020-10-24 19:00:00,EDT,NORTH,61755,557.1462
2020-10-24 19:00:00,EDT,WEST,61752,1656.4648
2020-10-24 19:00:00,EDT,HUD VL,61758,1056.743
2020-10-24 20:00:00,EDT,MILLWD,61759,326.6581
2020-10-24 20:00:00,EDT,CAPITL,61757,1296.8008
2020-10-24 20:00:00,EDT,CENTRL,61754,1701.4576
2020-10-24 20:00:00,EDT,DUNWOD,61760,577.0071
2020-10-24 20:00:00,EDT,GENESE,61753,1066.9514
2020-10-24 20:00:00,EDT,HUD VL,61758,994.8558
2020-10-24 20:00:00,EDT,LONGIL,61762,2183.4644
2020-10-24 20:00:00,EDT,MHK VL,61756,835.0859
2020-10-24 20:00:00,EDT,N.Y.C.,61761,4905.844
2020-10-24 20:00:00,EDT,NORTH,61755,565.9542
2020-10-24 20:00:00,EDT,WEST,61752,1633.7437
2020-10-24 21:00:00,EDT,WEST,61752,1607.1964
2020-10-24 21:00:00,EDT,NORTH,61755,561.1365
2020-10-24 21:00:00,EDT,N.Y.C.,61761,4800.5234
2020-10-24 21:00:00,EDT,MILLWD,61759,315.9341
2020-10-24 21:00:00,EDT,CAPITL,61757,1240.8005
2020-10-24 21:00:00,EDT,LONGIL,61762,2083.7837
2020-10-24 21:00:00,EDT,HUD VL,61758,993.8993
2020-10-24 21:00:00,EDT,GENESE,61753,1034.9714
2020-10-24 21:00:00,EDT,DUNWOD,61760,570.1827
2020-10-24 21:00:00,EDT,MHK VL,61756,802.3759
2020-10-24 21:00:00,EDT,CENTRL,61754,1658.2468
2020-10-24 22:00:00,EDT,GENESE,61753,981.9918
2020-10-24 22:00:00,EDT,CENTRL,61754,1589.7961
2020-10-24 22:00:00,EDT,DUNWOD,61760,539.275
2020-10-24 22:00:00,EDT,HUD VL,61758,893.7967
2020-10-24 22:00:00,EDT,LONGIL,61762,1967.3984
2020-10-24 22:00:00,EDT,MHK VL,61756,745.5259
2020-10-24 22:00:00,EDT,MILLWD,61759,295.4014
2020-10-24 22:00:00,EDT,N.Y.C.,61761,4671.9053
2020-10-24 22:00:00,EDT,NORTH,61755,540.0861
2020-10-24 22:00:00,EDT,WEST,61752,1551.6958
2020-10-24 22:00:00,EDT,CAPITL,61757,1209.3295
2020-10-24 23:00:00,EDT,WEST,61752,1489.025
2020-10-24 23:00:00,EDT,NORTH,61755,529.9871
2020-10-24 23:00:00,EDT,N.Y.C.,61761,4490.0815
2020-10-24 23:00:00,EDT,MILLWD,61759,276.1387
2020-10-24 23:00:00,EDT,MHK VL,61756,707.8619
2020-10-24 23:00:00,EDT,HUD VL,61758,862.083
2020-10-24 23:00:00,EDT,GENESE,61753,930.09
2020-10-24 23:00:00,EDT,DUNWOD,61760,514.1199
2020-10-24 23:00:00,EDT,CENTRL,61754,1472.7563
2020-10-24 23:00:00,EDT,CAPITL,61757,1163.2633
2020-10-24 23:00:00,EDT,LONGIL,61762,1827.9098
2020-10-25 00:00:00,EDT,CENTRL,61754,1445.4629
2020-10-25 00:00:00,EDT,CAPITL,61757,1110.5215
2020-10-25 00:00:00,EDT,GENESE,61753,880.9674
2020-10-25 00:00:00,EDT,HUD VL,61758,819.9896
2020-10-25 00:00:00,EDT,LONGIL,61762,1701.0048
2020-10-25 00:00:00,EDT,N.Y.C.,61761,4253.117
2020-10-25 00:00:00,EDT,MILLWD,61759,247.6499
2020-10-25 00:00:00,EDT,NORTH,61755,513.6249
2020-10-25 00:00:00,EDT,WEST,61752,1421.3331
2020-10-25 00:00:00,EDT,MHK VL,61756,675.32
2020-10-25 00:00:00,EDT,DUNWOD,61760,484.8055
2020-10-25 01:00:00,EDT,WEST,61752,1385.0562
2020-10-25 01:00:00,EDT,GENESE,61753,858.3648
2020-10-25 01:00:00,EDT,HUD VL,61758,767.6976
2020-10-25 01:00:00,EDT,LONGIL,61762,1595.5583
2020-10-25 01:00:00,EDT,MHK VL,61756,650.5333
2020-10-25 01:00:00,EDT,MILLWD,61759,219.4691
2020-10-25 01:00:00,EDT,NORTH,61755,515.3315
2020-10-25 01:00:00,EDT,DUNWOD,61760,461.8216
2020-10-25 01:00:00,EDT,CENTRL,61754,1405.6212
2020-10-25 01:00:00,EDT,N.Y.C.,61761,4061.9133
2020-10-25 01:00:00,EDT,CAPITL,61757,1076.8859
2020-10-25 02:00:00,EDT,CENTRL,61754,1394.3925
2020-10-25 02:00:00,EDT,NORTH,61755,515.4686
2020-10-25 02:00:00,EDT,N.Y.C.,61761,3885.0664
2020-10-25 02:00:00,EDT,MILLWD,61759,213.7941
2020-10-25 02:00:00,EDT,MHK VL,61756,639.3174
2020-10-25 02:00:00,EDT,LONGIL,61762,1509.1915
2020-10-25 02:00:00,EDT,HUD VL,61758,713.7379
2020-10-25 02:00:00,EDT,GENESE,61753,838.3838
2020-10-25 02:00:00,EDT,CAPITL,61757,1031.0503
2020-10-25 02:00:00,EDT,WEST,61752,1362.1321
2020-10-25 02:00:00,EDT,DUNWOD,61760,448.9795
2020-10-25 03:00:00,EDT,MILLWD,61759,219.4143
2020-10-25 03:00:00,EDT,HUD VL,61758,707.7891
2020-10-25 03:00:00,EDT,LONGIL,61762,1459.1191
2020-10-25 03:00:00,EDT,MHK VL,61756,634.7787
2020-10-25 03:00:00,EDT,N.Y.C.,61761,3787.2947
2020-10-25 03:00:00,EDT,NORTH,61755,514.3237
2020-10-25 03:00:00,EDT,WEST,61752,1345.3215
2020-10-25 03:00:00,EDT,GENESE,61753,827.4104
2020-10-25 03:00:00,EDT,CENTRL,61754,1371.1937
2020-10-25 03:00:00,EDT,DUNWOD,61760,441.5707
2020-10-25 03:00:00,EDT,CAPITL,61757,1028.1117
2020-10-25 04:00:00,EDT,DUNWOD,61760,438.2051
2020-10-25 04:00:00,EDT,WEST,61752,1340.8728
2020-10-25 04:00:00,EDT,NORTH,61755,516.4302
2020-10-25 04:00:00,EDT,N.Y.C.,61761,3730.2666
2020-10-25 04:00:00,EDT,MILLWD,61759,209.6885
2020-10-25 04:00:00,EDT,MHK VL,61756,641.1053
2020-10-25 04:00:00,EDT,LONGIL,61762,1445.8989
2020-10-25 04:00:00,EDT,HUD VL,61758,694.6864
2020-10-25 04:00:00,EDT,CAPITL,61757,1026.2975
2020-10-25 04:00:00,EDT,CENTRL,61754,1378.4413
2020-10-25 04:00:00,EDT,GENESE,61753,823.2579
2020-10-25 05:00:00,EDT,CAPITL,61757,1040.4469
2020-10-25 05:00:00,EDT,CENTRL,61754,1401.0201
2020-10-25 05:00:00,EDT,NORTH,61755,520.4706
2020-10-25 05:00:00,EDT,N.Y.C.,61761,3700.8296
2020-10-25 05:00:00,EDT,MILLWD,61759,208.7208
2020-10-25 05:00:00,EDT,MHK VL,61756,642.6209
2020-10-25 05:00:00,EDT,LONGIL,61762,1447.1978
2020-10-25 05:00:00,EDT,HUD VL,61758,724.9229
2020-10-25 05:00:00,EDT,GENESE,61753,828.1988
2020-10-25 05:00:00,EDT,WEST,61752,1347.0686
2020-10-25 05:00:00,EDT,DUNWOD,61760,440.7491
2020-10-25 06:00:00,EDT,DUNWOD,61760,440.1468
2020-10-25 06:00:00,EDT,NORTH,61755,503.9692
2020-10-25 06:00:00,EDT,N.Y.C.,61761,3785.5054
2020-10-25 06:00:00,EDT,MILLWD,61759,206.1282
2020-10-25 06:00:00,EDT,MHK VL,61756,703.9703
2020-10-25 06:00:00,EDT,LONGIL,61762,1486.1543
2020-10-25 06:00:00,EDT,HUD VL,61758,763.7512
2020-10-25 06:00:00,EDT,GENESE,61753,844.0035
2020-10-25 06:00:00,EDT,WEST,61752,1384.5889
2020-10-25 06:00:00,EDT,CAPITL,61757,1066.9404
2020-10-25 06:00:00,EDT,CENTRL,61754,1423.791
2020-10-25 07:00:00,EDT,CAPITL,61757,1131.6768
2020-10-25 07:00:00,EDT,WEST,61752,1415.0887
2020-10-25 07:00:00,EDT,NORTH,61755,535.8978
2020-10-25 07:00:00,EDT,N.Y.C.,61761,3916.54
2020-10-25 07:00:00,EDT,MILLWD,61759,227.6718
2020-10-25 07:00:00,EDT,CENTRL,61754,1461.7057
2020-10-25 07:00:00,EDT,LONGIL,61762,1561.4926
2020-10-25 07:00:00,EDT,HUD VL,61758,803.6602
2020-10-25 07:00:00,EDT,GENESE,61753,876.702
2020-10-25 07:00:00,EDT,DUNWOD,61760,469.3909
2020-10-25 07:00:00,EDT,MHK VL,61756,703.215
2020-10-25 08:00:00,EDT,WEST,61752,1452.989
2020-10-25 08:00:00,EDT,NORTH,61755,550.247
2020-10-25 08:00:00,EDT,N.Y.C.,61761,4054.3286
2020-10-25 08:00:00,EDT,MILLWD,61759,248.2488
2020-10-25 08:00:00,EDT,MHK VL,61756,743.1431
2020-10-25 08:00:00,EDT,HUD VL,61758,812.9984
2020-10-25 08:00:00,EDT,GENESE,61753,930.9456
2020-10-25 08:00:00,EDT,DUNWOD,61760,473.0734
2020-10-25 08:00:00,EDT,CENTRL,61754,1576.9451
2020-10-25 08:00:00,EDT,CAPITL,61757,1165.9712
2020-10-25 08:00:00,EDT,LONGIL,61762,1603.7747
2020-10-25 09:00:00,EDT,MILLWD,61759,265.5242
2020-10-25 09:00:00,EDT,WEST,61752,1483.9498
2020-10-25 09:00:00,EDT,NORTH,61755,554.9097
2020-10-25 09:00:00,EDT,N.Y.C.,61761,4251.529
2020-10-25 09:00:00,EDT,MHK VL,61756,795.8592
2020-10-25 09:00:00,EDT,CAPITL,61757,1210.6863
2020-10-25 09:00:00,EDT,HUD VL,61758,859.6675
2020-10-25 09:00:00,EDT,GENESE,61753,973.4
2020-10-25 09:00:00,EDT,DUNWOD,61760,497.376
2020-10-25 09:00:00,EDT,CENTRL,61754,1609.6118
2020-10-25 09:00:00,EDT,LONGIL,61762,1723.1179
2020-10-25 10:00:00,EDT,WEST,61752,1492.4177
2020-10-25 10:00:00,EDT,NORTH,61755,558.1825
2020-10-25 10:00:00,EDT,N.Y.C.,61761,4364.2793
2020-10-25 10:00:00,EDT,MILLWD,61759,269.9678
2020-10-25 10:00:00,EDT,MHK VL,61756,769.507
2020-10-25 10:00:00,EDT,DUNWOD,61760,511.5838
2020-10-25 10:00:00,EDT,HUD VL,61758,863.585
2020-10-25 10:00:00,EDT,GENESE,61753,986.0659
2020-10-25 10:00:00,EDT,CENTRL,61754,1608.2266
2020-10-25 10:00:00,EDT,CAPITL,61757,1219.836
2020-10-25 10:00:00,EDT,LONGIL,61762,1712.2867
2020-10-25 11:00:00,EDT,WEST,61752,1545.7859
2020-10-25 11:00:00,EDT,NORTH,61755,553.8037
2020-10-25 11:00:00,EDT,N.Y.C.,61761,4541.6875
2020-10-25 11:00:00,EDT,MHK VL,61756,758.7222
2020-10-25 11:00:00,EDT,LONGIL,61762,1760.5903
2020-10-25 11:00:00,EDT,MILLWD,61759,278.1318
2020-10-25 11:00:00,EDT,GENESE,61753,1005.8402
2020-10-25 11:00:00,EDT,DUNWOD,61760,529.6689
2020-10-25 11:00:00,EDT,CENTRL,61754,1587.5878
2020-10-25 11:00:00,EDT,CAPITL,61757,1196.7007
2020-10-25 11:00:00,EDT,HUD VL,61758,895.1517
2020-10-25 12:00:00,EDT,NORTH,61755,563.1981
2020-10-25 12:00:00,EDT,CAPITL,61757,1136.0553
2020-10-25 12:00:00,EDT,CENTRL,61754,1533.8562
2020-10-25 12:00:00,EDT,DUNWOD,61760,543.0684
2020-10-25 12:00:00,EDT,GENESE,61753,1001.9237
2020-10-25 12:00:00,EDT,HUD VL,61758,854.0197
2020-10-25 12:00:00,EDT,LONGIL,61762,1827.8643
2020-10-25 12:00:00,EDT,MHK VL,61756,740.9942
2020-10-25 12:00:00,EDT,N.Y.C.,61761,4599.0864
2020-10-25 12:00:00,EDT,WEST,61752,1558.2078
2020-10-25 12:00:00,EDT,MILLWD,61759,293.3925
2020-10-25 13:00:00,EDT,MILLWD,61759,280.3182
2020-10-25 13:00:00,EDT,NORTH,61755,556.5748
2020-10-25 13:00:00,EDT,CAPITL,61757,1119.2856
2020-10-25 13:00:00,EDT,CENTRL,61754,1490.3138
2020-10-25 13:00:00,EDT,DUNWOD,61760,537.0906
2020-10-25 13:00:00,EDT,GENESE,61753,1018.6758
2020-10-25 13:00:00,EDT,HUD VL,61758,846.9169
2020-10-25 13:00:00,EDT,LONGIL,61762,1826.7622
2020-10-25 13:00:00,EDT,MHK VL,61756,705.5248
2020-10-25 13:00:00,EDT,WEST,61752,1560.2778
2020-10-25 13:00:00,EDT,N.Y.C.,61761,4683.3994
2020-10-25 14:00:00,EDT,WEST,61752,1545.8298
2020-10-25 14:00:00,EDT,NORTH,61755,552.3533
2020-10-25 14:00:00,EDT,N.Y.C.,61761,4678.716
2020-10-25 14:00:00,EDT,MILLWD,61759,277.1861
2020-10-25 14:00:00,EDT,MHK VL,61756,727.1465
2020-10-25 14:00:00,EDT,HUD VL,61758,812.7961
2020-10-25 14:00:00,EDT,GENESE,61753,999.6334
2020-10-25 14:00:00,EDT,DUNWOD,61760,539.7603
2020-10-25 14:00:00,EDT,CENTRL,61754,1509.9109
2020-10-25 14:00:00,EDT,CAPITL,61757,1071.1062
2020-10-25 14:00:00,EDT,LONGIL,61762,1877.8962
2020-10-25 15:00:00,EDT,WEST,61752,1553.8606
2020-10-25 15:00:00,EDT,N.Y.C.,61761,4710.496
2020-10-25 15:00:00,EDT,MILLWD,61759,273.8829
2020-10-25 15:00:00,EDT,MHK VL,61756,731.0615
2020-10-25 15:00:00,EDT,GENESE,61753,1015.9919
2020-10-25 15:00:00,EDT,HUD VL,61758,811.4005
2020-10-25 15:00:00,EDT,DUNWOD,61760,539.0289
2020-10-25 15:00:00,EDT,CENTRL,61754,1577.2944
2020-10-25 15:00:00,EDT,CAPITL,61757,1106.0204
2020-10-25 15:00:00,EDT,LONGIL,61762,1877.8406
2020-10-25 15:00:00,EDT,NORTH,61755,561.9031
2020-10-25 16:00:00,EDT,DUNWOD,61760,524.7153
2020-10-25 16:00:00,EDT,CENTRL,61754,1612.0474
2020-10-25 16:00:00,EDT,GENESE,61753,1031.5835
2020-10-25 16:00:00,EDT,HUD VL,61758,892.9136
2020-10-25 16:00:00,EDT,LONGIL,61762,1968.7026
2020-10-25 16:00:00,EDT,MHK VL,61756,769.4671
2020-10-25 16:00:00,EDT,MILLWD,61759,304.7454
2020-10-25 16:00:00,EDT,N.Y.C.,61761,4715.291
2020-10-25 16:00:00,EDT,NORTH,61755,561.9932
2020-10-25 16:00:00,EDT,WEST,61752,1531.0374
2020-10-25 16:00:00,EDT,CAPITL,61757,1195.4905
2020-10-25 17:00:00,EDT,WEST,61752,1577.2856
2020-10-25 17:00:00,EDT,NORTH,61755,572.9799
2020-10-25 17:00:00,EDT,N.Y.C.,61761,4787.6963
2020-10-25 17:00:00,EDT,MILLWD,61759,315.2149
2020-10-25 17:00:00,EDT,MHK VL,61756,839.4011
2020-10-25 17:00:00,EDT,DUNWOD,61760,569.1485
2020-10-25 17:00:00,EDT,HUD VL,61758,970.647
2020-10-25 17:00:00,EDT,GENESE,61753,1079.1482
2020-10-25 17:00:00,EDT,CENTRL,61754,1704.2534
2020-10-25 17:00:00,EDT,CAPITL,61757,1336.1816
2020-10-25 17:00:00,EDT,LONGIL,61762,2060.331
2020-10-25 18:00:00,EDT,WEST,61752,1579.6829
2020-10-25 18:00:00,EDT,N.Y.C.,61761,4980.7085
2020-10-25 18:00:00,EDT,NORTH,61755,588.6263
2020-10-25 18:00:00,EDT,CENTRL,61754,1761.3815
2020-10-25 18:00:00,EDT,DUNWOD,61760,616.2459
2020-10-25 18:00:00,EDT,GENESE,61753,1102.49
2020-10-25 18:00:00,EDT,HUD VL,61758,1026.973
2020-10-25 18:00:00,EDT,LONGIL,61762,2226.213
2020-10-25 18:00:00,EDT,MHK VL,61756,875.9362
2020-10-25 18:00:00,EDT,MILLWD,61759,312.7847
2020-10-25 18:00:00,EDT,CAPITL,61757,1385.1726
2020-10-25 19:00:00,EDT,WEST,61752,1663.3654
2020-10-25 19:00:00,EDT,N.Y.C.,61761,5062.593
2020-10-25 19:00:00,EDT,MILLWD,61759,328.1097
2020-10-25 19:00:00,EDT,MHK VL,61756,913.2067
2020-10-25 19:00:00,EDT,LONGIL,61762,2259.2285
2020-10-25 19:00:00,EDT,NORTH,61755,595.294
2020-10-25 19:00:00,EDT,GENESE,61753,1117.9646
2020-10-25 19:00:00,EDT,DUNWOD,61760,623.2072
2020-10-25 19:00:00,EDT,CAPITL,61757,1435.1183
2020-10-25 19:00:00,EDT,CENTRL,61754,1792.8732
2020-10-25 19:00:00,EDT,HUD VL,61758,1108.1368
2020-10-25 20:00:00,EDT,WEST,61752,1641.6748
2020-10-25 20:00:00,EDT,NORTH,61755,599.3306
2020-10-25 20:00:00,EDT,N.Y.C.,61761,4982.7085
2020-10-25 20:00:00,EDT,MILLWD,61759,311.9779
2020-10-25 20:00:00,EDT,MHK VL,61756,901.6707
2020-10-25 20:00:00,EDT,LONGIL,61762,2175.9404
2020-10-25 20:00:00,EDT,GENESE,61753,1090.221
2020-10-25 20:00:00,EDT,DUNWOD,61760,610.2887
2020-10-25 20:00:00,EDT,CENTRL,61754,1747.1772
2020-10-25 20:00:00,EDT,CAPITL,61757,1390.3552
2020-10-25 20:00:00,EDT,HUD VL,61758,1051.4823
2020-10-25 21:00:00,EDT,MHK VL,61756,859.1179
2020-10-25 21:00:00,EDT,NORTH,61755,577.2052
2020-10-25 21:00:00,EDT,N.Y.C.,61761,4877.8984
2020-10-25 21:00:00,EDT,MILLWD,61759,309.7128
2020-10-25 21:00:00,EDT,WEST,61752,1583.9994
2020-10-25 21:00:00,EDT,LONGIL,61762,2098.5369
2020-10-25 21:00:00,EDT,GENESE,61753,1047.4214
2020-10-25 21:00:00,EDT,DUNWOD,61760,594.2134
2020-10-25 21:00:00,EDT,CENTRL,61754,1661.636
2020-10-25 21:00:00,EDT,HUD VL,61758,1002.4781
2020-10-25 21:00:00,EDT,CAPITL,61757,1336.2833
2020-10-25 22:00:00,EDT,DUNWOD,61760,564.5393
2020-10-25 22:00:00,EDT,GENESE,61753,981.7035
2020-10-25 22:00:00,EDT,HUD VL,61758,928.1929
2020-10-25 22:00:00,EDT,LONGIL,61762,1949.4388
2020-10-25 22:00:00,EDT,MHK VL,61756,801.5099
2020-10-25 22:00:00,EDT,MILLWD,61759,295.82
2020-10-25 22:00:00,EDT,N.Y.C.,61761,4739.738
2020-10-25 22:00:00,EDT,NORTH,61755,558.0875
2020-10-25 22:00:00,EDT,CAPITL,61757,1263.8932
2020-10-25 22:00:00,EDT,CENTRL,61754,1591.7205
2020-10-25 22:00:00,EDT,WEST,61752,1545.1096
2020-10-25 23:00:00,EDT,CENTRL,61754,1518.3593
2020-10-25 23:00:00,EDT,DUNWOD,61760,542.0031
2020-10-25 23:00:00,EDT,GENESE,61753,930.9994
2020-10-25 23:00:00,EDT,HUD VL,61758,887.5103
2020-10-25 23:00:00,EDT,LONGIL,61762,1807.8367
2020-10-25 23:00:00,EDT,MHK VL,61756,746.5175
2020-10-25 23:00:00,EDT,MILLWD,61759,265.9904
2020-10-25 23:00:00,EDT,N.Y.C.,61761,4487.435
2020-10-25 23:00:00,EDT,CAPITL,61757,1197.628
